20017141,"CSM MUNICIPAL DE COUCY",,"PL","DE L'HOTEL DE VILLE","02380 COUCY LE CHATEAU AUFFRIQUE"
20017166,"MSP DE VERVINS",4,"PL","DES ANCIENS COMBATTANTS","02140 VERVINS"
20017208,"MSP DE  FERE EN TARDENOIS",14,"R","DE LA GOUTTE D'OR","02130 FERE EN TARDENOIS"
20017224,"MAISON DE SANTE PLURIDISCIPLINAIRE",22,"PL","DE L'EUROPE","02360 ROZOY SUR SERRE"
20017232,"SERVICE DE SOINS SNCF",,"PL","HERMENT","02700 TERGNIER"
20017257,"MSP D'HIRSON",149,"R","CHARLES DE GAULLE","02500 HIRSON"
20017273,"MSP DE LAON QUARTIER DE MONTREUIL",5,"R","NESTOR GREHANT","02000 LAON"
20017299,"MSP DE VILLERS COTTERETS",1,"R","PELET OTTO","02600 VILLERS COTTERETS"
20017315,"MSP DE CHATEAU THIERRY",,"PL","DE L'HORLOGE","02400 CHATEAU THIERRY"
20017349,"MAS DE PREMONTRE",,"R","DE BRANCOURT","02320 PREMONTRE"
20017430,"EFS VILLENEUVE ST GERMAIN",,"R","SAINT EXUPERY","02200 VILLENEUVE ST GERMAIN"
20017448,"SANTELYS DIALYSE A DOM CH ST QUENTIN",,"R","FAYET","02100 ST QUENTIN"
20017455,"SANTELYS DIALYSE A DOMICILE CH LAON",46,"R","DU 13 OCTOBRE 1918","02000 LAON"
20017471,"EQ. PREV. SPECIALISEE ADSEA SOISSONS",82,"R","DE REIMS","02200 SOISSONS"
20017489,"PEAD  EDEF ST QUENTIN",2,"R","CHAUSSEE ROMAINE","02100 ST QUENTIN"
20017497,"DAMNA AJP ST QUENTIN",1,"R","D'ANDELOT","02100 ST QUENTIN"
20017505,"SAMNA AEP CHATEAU-THIERRY",45,"R","DE LA MADELEINE","02400 CHATEAU THIERRY"
20017513,"SAMNA AEP SAINT QUENTIN",5,"BD","FLANKLIN ROOSEVELT","02100 ST QUENTIN"
20017521,"PEAD AJP ST QUENTIN",1,"R","D'ANDELOT","02100 ST QUENTIN"
20017539,"DAMIE EDEF SAINT QUENTIN",2,"R","CHAUSSEE ROMAINE","02100 ST QUENTIN"
20017554,"MSP DE VILLENEUVE SUR AISNE",1,"R","DE LA LIBERATION","02190 VILLENEUVE SUR AISNE"
20017570,"MSP DE MOY DE L'AISNE",4,"R","CLEMENCEAU","02610 MOY DE L AISNE"
20017596,"MSP DE MONTCORNET",22,"PL","DE L'HOTEL DE VILLE","02340 MONTCORNET"
20017604,"CENTRE D'HABITAT CHATEAU THIERRY",14,"R","JULES MIACET","02400 CHATEAU THIERRY"
20017638,"MSP DE SAINT-GOBAIN",2,"R","LUCAS DE NEHOU","02410 ST GOBAIN"
20017653,"MSP DE SOISSONS",2,"PL","LAMARTINE","02200 SOISSONS"
20017661,"DAMNA AJP CHAUNY",60,"R","DU GENERAL LECLERC","02300 CHAUNY"
20017687,"IFA AFTRAL LAON",4,"R","PIERRE BOURDAN","02000 LAON"
20017695,"DASMO COYOLLES",,"RTE","DU PARC","02600 COYOLLES"
20017703,"SERVICE D'AIDE A DOMICILE",50,"R","DE BAUDREUIL","02100 ST QUENTIN"
20017711,"SERVICE D'AIDE A DOMICILE",1,"R","PIERRE CURIE","02200 SOISSONS"
20017745,"SERVICE D'AIDE A DOMICILE",130,"AV","PIERRE MENDES FRANCE","02000 LAON"
20017752,"SERVICE D'AIDE A DOMICILE",14,"AV","DU PRESIDENT J.F. KENNEDY","02220 BRAINE"
20017760,"SERVICE D'AIDE A DOMICILE",7,"R","DE L'AIGLE NOIR","02320 ANIZY LE GRAND"
20017786,"SERVICE D'AIDE A DOMICILE",14,"AV","FAIDHERBE","02100 ST QUENTIN"
20017794,"SERVICE D'AIDE A DOMICILE",100,"AV","JEAN JAURES","02700 TERGNIER"
20017810,"SERVICE D'AIDE A DOMICILE",3,"BD","DE L'EUROPE","02300 CHAUNY"
20017836,"SERVICE D'AIDE A DOMICILE",140,"R","CAMILLE DESMOULINS","02100 ST QUENTIN"
20017844,"SERVICE D'AIDE A DOMICILE",125,"R","GEORGES POMPIDOU","02100 ST QUENTIN"
20017869,"SERVICES D'AIDE A DOMICILE",21,"BD","EMILE ET RAYMOND PIERRET","02100 ST QUENTIN"
20017885,"SERVICE D'AIDE A DOMICILE",68,"BD","VICTOR HUGO","02100 ST QUENTIN"
20017901,"SERVICE D'AIDE A DOMICILE",16,"R","ALBERT CATALIFAUD","02800 LA FERE"
20017927,"SERVICE D'AIDE A DOMICILE",17,"R","RACINE","02200 SOISSONS"
20017935,"SERVICE D'AIDE A DOMICILE",18,"BD","LEON BLUM","02100 ST QUENTIN"
20017950,"SERVICE D'AIDE A DOMICILE",52,"R","D'EPARGNEMAILLES","02100 ST QUENTIN"
20017976,"SERVICE D'AIDE A DOMICILE",16,"R","QUINQUET","02200 SOISSONS"
20017992,"SERVICE D'AIDE A DOMICILE",4,"R","DE L'EGLISE","02130 COURMONT"
20018016,"SERVICE D'AIDE A DOMICILE",267,"R","DE FAYET","02100 ST QUENTIN"
20018032,"SERVICE D'AIDE A DOMICILE",205,"AV","DE REIMS","02200 SOISSONS"
20018040,"SERVICE D'AIDE A DOMICILE",8,"R","DU RUISSEAU","02340 MONTCORNET"
20018065,"MSP DE SISSONNE",26,"R","DE REIMS","02150 SISSONNE"
20018099,"SAMSAH",30,"R","KINET","02830 ST MICHEL"
20018107,"SAMSAH CHATEAU THIERRY",31,"R","JULES MACIET","02400 CHATEAU THIERRY"
20018123,"ASSOCIATION A.R.I.M.S.",1,"BD","DU 32EME REGT D'INFANTERIE","02700 TERGNIER"
20018131,"PF MAHIEU AEP SOISSONS",20,"R","MAHIEU","02200 SOISSONS"
20018149,"PF ELYSEE AEP ST QUENTIN",5,"BD","ROOSEVELT","02100 ST QUENTIN"
20018172,"MR-PF COALLIA LAON",1,"R","DES MINIMES","02000 LAON"
20018180,"SAMNA AEP SOISSONS",6,"R","NEUVE SAINT MARTIN","02200 SOISSONS"
20018198,"SAMNA AEP CHAUNY",,"R","DU 1ER MAI","02300 CHAUNY"
20018206,"DAMIE EDEF SAINT QUENTIN",2,"R","DE LA CHAUSSEE ROMAINE","02100 ST QUENTIN"
20018214,"FRANCE OXYGENE SARL",,"AV","ABEL BARDIN","02100 ROUVROY"
20018248,"CHU COALLIA ESSOMES SUR MARNE",25,"AV","DU GENERAL DE GAULLE","02400 ESSOMES SUR MARNE"
20018255,"CHU COALLIA CHATEAU-THIERRY",7,"R","DU CHAMP SOT","02400 CHATEAU THIERRY"
20018263,"CHU COALLIA LAON",,"R","TURGOT","02000 LAON"
20018271,"CHU L'ESCAL'YPSO COALLIA SOISSONS",82,"AV","DE REIMS","02200 SOISSONS"
20018289,"CHU AEP RESIDENCE DU BAILLY",1,"R","DU 1ER MAI","02300 CHAUNY"
20018305,"CHU AEP HIRSON",168,"R","DE VERVINS","02500 HIRSON"
20018313,"CHU DUFOUR DENELLE AEP ST QUENTIN",11,"R","DE PARIS","02100 ST QUENTIN"
20018321,"CHU 14 MAISONS FDDR SOISSONS",320,"AV","DE CHATEAU-THIERRY","02200 SOISSONS"
20018339,"CHU ARILE SOISSONS",2,"BD","DU ML DE LATTRE DE TASSIGNY","02200 SOISSONS"
20018354,"MSP DE ST-QUENTIN",28,"R","DU DR CLAUDE MAIRESSE","02100 ST QUENTIN"
20018362,"CPH COALLIA ANIZY-LE-GRAND",11,"R","CARNOT","02320 ANIZY LE GRAND"
20018370,"CHRS LES 14 MAISONS FDR",16,"AV","DU ROSSIGNOL","02600 VILLERS COTTERETS"
20018396,"MSP DE LA FERE",3,"REM","DU MIDI","02800 LA FERE"
20018404,"PF HENRI VINCENT FDR VILLERS-COTTERETS",16,"AV","DU ROSSIGNOL","02600 VILLERS COTTERETS"
20018412,"PF ROMANETTE ESPOIR 02 LAON",67,"R","ROMANETTE","02000 LAON"
20018420,"PF COALLIA LA CAPELLE",,"R","DES CERISIERS","02260 LA CAPELLE"
20018438,"PF LES 14 MAISONS FDR SOISSONS",320,"AV","DE CHATEAU-THIERRY","02200 SOISSONS"
20018453,"SANTELYS DIALYSE A DOMICILE CH SOISSON",58,"PL","SAINT GEORGES","02200 COURMELLES"
20018461,"SAAD DOMITYS",110,"AV","DE LA REPUBLIQUE","02100 ST QUENTIN"
20018487,"MSP DE BEAUREVOIR",1,"R","DE LA TOUR","02110 BEAUREVOIR"
20018495,"SCANNER CLINIQUE ST CLAUDE",1,"BD","DU DOCTEUR SCHWEITZER","02315 ST QUENTIN CEDEX"
30000012,"CH DE NERIS LES BAINS",16,"R","VOLTAIRE","03310 NERIS LES BAINS"
30000061,"CH DE MOULINS",10,"AV","DU GENERAL DE GAULLE","03006 MOULINS CEDEX"
30000079,"CH DE MONTLUCON",18,"AV","DU 8 MAI 1945","03109 MONTLUCON CEDEX"
30000087,"CH JACQUES LACARIN VICHY",,"BD","DENIERE","03201 VICHY CEDEX"
30000095,"CH DE BOURBON L'ARCHAMBAULT",,,,"03160 BOURBON L ARCHAMBAULT"
30000160,"CHS D'AINAY",6,"R","DU PAVE","03360 AINAY LE CHATEAU"
30000939,"RESIDENCE SOCIALE FJT.COM",30,"R","DE LA REPUBLIQUE","03600 COMMENTRY"
30000988,"CADA ADOMA CUSSET",64,"R","ANTOINETTE MIZON","03300 CUSSET"
30001002,"EHPAD ""VILLA PAISIBLE""",2,"R","DE L'EGLISE","03200 VICHY"
30001010,"CDTD LA CROISADE DES AVEUGLES",21,"R","DE BOURGOGNE","03400 YZEURE"
30001036,"FOYER DE BERCY",13,"AV","DU GENERAL DE GAULLE","03000 MOULINS"
30001069,"FOYER DE VIE  ""LES RES DE DURSAT""",48,"R","DES RES DE DURSAT","03200 LE VERNET"
30001077,"FOYER D'HEBERGEMENT ST HILAIRE",1,"PL","DE L'EGLISE","03440 ST HILAIRE"
30001234,"USLD D'AINAY LE CHATEAU",6,"R","DU PAVE","03360 AINAY LE CHATEAU"
30001267,"EHPAD VILLA PAUL THOMAS",,"CHE","DES DOYATES","03200 LE VERNET"
30001283,"SELARL PHARMACIE MORIN",27,"AV","DE VICHY","03200 ABREST"
30001317,"PHARMACIE BOUCAUMONT ET D'AGROSA",,"RTE","DE MOULINS","03360 AINAY LE CHATEAU"
30001366,"PHARMACIE DES PORTES DE L'ALLIER",,"RTE","DE PARIS","03000 AVERMES"
30001382,"PHARMACIE GRAND-KOPKA",1,"R","DE LA LAICITE","03000 AVERMES"
30001416,"PHARMACIE PARENT-DELBARD",,"R","DE LA POSTE","03230 BEAULON"
30001432,"PHARMACIE DES 4 SAISONS",4,"R","DES FORGES","03330 BELLENAVES"
30001457,"PHARMACIE BRESSON-KLEIN",4,"R","FELIX PERRAUD","03700 BELLERIVE SUR ALLIER"
30001473,"LA GRANDE PHARMACIE DU CARRE D'AS",,,,"03700 BELLERIVE SUR ALLIER"
30001507,"PHARMACIE ROFFET",18,"AV","JEAN JAURES","03700 BELLERIVE SUR ALLIER"
30001523,"PHARMACIE PIERRE GUILLAUMIN",10,"AV","DE RUSSIE","03700 BELLERIVE SUR ALLIER"
30001572,"PHARMACIE DE BESSON",3,"R","DES BOITINS","03210 BESSON"
30001606,"PHARMACIE DEPRAS-DECARNIN",,"RTE","NATIONALE","03170 BEZENET"
30001622,"PHARMACIE  E. ROSSEEL-PAILLERET",2,"PL","DE L HOTEL DE VILLE","03160 BOURBON L ARCHAMBAULT"
30001655,"PHARMACIE DES THERMES",32,"R","ACHILLE ALLIER","03160 BOURBON L ARCHAMBAULT"
30001671,"PHARMACIE WAUTHIER SARL",6,"ALL","DU SOUVENIR FRANCAIS","03110 BROUT VERNET"
30001689,"CENTRE DE RADIOTHERAPIE JOSEPH BELOT",8,"R","AMBROISE CROIZAT","03630 DESERTINES"
30001705,"PHARMACIE FOUET",30,"R","GABRIEL PERI","03440 BUXIERES LES MINES"
30001721,"PHARMACIE  NOUVELLE",12,"PL","PERON","03350 CERILLY"
30001770,"PHARMACIE BOURREL",2,"AV","DU STADE","03140 CHANTELLE"
30001804,"PHARMACIE FAURY",45,"R","GEORGES SAND","03380 LA CHAPELAUDE"
30001820,"PHARMACIE COCHET-BERTHIER",2,"PL","DU MARCHE","03230 CHEVAGNES"
30001853,"PHARMACIE LAFANECHERE-BOUQUET",1,"R","CHRISTOPHE THIVRIER","03600 COMMENTRY"
30001903,"PHARMACIE PERRIN",22,"R","JEAN JAURES","03600 COMMENTRY"
30001937,"PHARMACIE MARTINE",19,"PL","DU 14 JUILLET","03600 COMMENTRY"
30001952,"PHARMACIE DUMAS - FUMOUX",40,"R","DE LA REPUBLIQUE","03430 COSNE D ALLIER"
30001978,"CEF DU BOURBONNAIS",,,,"03230 LUSIGNY"
30002026,"EURL GUERRAOUI",,"PL","DES GUINARDS","03300 CREUZIER LE VIEUX"
30002042,"PHARMACIE DEPERRIER",13,"BD","DU GENERAL DE GAULLE","03300 CUSSET"
30002075,"SELARL PHARMACIE DES DARCINS",19,"AV","GILBERT ROUX","03300 CUSSET"
30002091,"PHARMACIE BOUCARD-LEVADOUX",,"R","PEUPLIERS","03300 CUSSET"
30002109,"INVESTIGATION ET ORIENTATION EDUCATIVE",42,"R","DE LA REPUBLIQUE","03000 AVERMES"
30002125,"PHARMACIE  DECLOITRE",27,"CRS","LAFAYETTE","03300 CUSSET"
30002141,"PHARMACIE LAMARQUE",17,"AV","DU DRAPEAU","03300 CUSSET"
30002190,"SELARL PHARMACIE CENTRALE",40,"AV","DU 4 SEPTEMBRE","03630 DESERTINES"
30002208,"CH DPT COEUR DU BOURBONNAIS TRONGET",,,,"03240 TRONGET"
30002224,"SELARL PHARMACIE DULAC",53,"R","DE LA REPUBLIQUE","03630 DESERTINES"
30002240,"PHARMACIE WAGNON",,,"GRANDE RUE","03290 DIOU"
30002265,"PHARMACIE BIDAUD",13,"R","ANDRE MESSAGER","03410 DOMERAT"
30002281,"PHARMACIE DZBANEK",2,"R","JEAN JAURES","03410 DOMERAT"
30002315,"PHARMACIE DES COLOMBAGES",,"PL","DU COMMERCE","03290 DOMPIERRE SUR BESBRE"
30002331,"PHARMACIE GUILLERAULT",66,"PL","YVES DERET","03290 DOMPIERRE SUR BESBRE"
30002380,"PHARMACIE DU PARC",1,"R","JEAN JAURES","03130 LE DONJON"
30002398,"SESSAD DE NERIS LES BAINS",,,"CHATEAU DE NERIS","03310 NERIS LES BAINS"
30002430,"PHARMACIE ROUSSILLON-DURIN",,"R","GAMBETTA","03170 DOYET"
30002463,"PHARMACIE BARRES",40,"R","DES FOSSES","03450 EBREUIL"
30002497,"PHARMACIE MARQUET",16,"R","DES FOSSES","03450 EBREUIL"
30002513,"PHARMACIE D'ESTIVAREILLES",6,"R","DU PARC","03190 ESTIVAREILLES"
30002539,"SERV. MED. SOC. DEPART. D'ACCUEIL FAM.",33,"BD","LEDRU ROLLIN","03000 MOULINS"
30002547,"PHARMACIE LE GUEN",4,"PL","DE LA POSTE","03250 FERRIERES SUR SICHON"
30002562,"PHARMACIE DENJEAN",28,,"GRANDE RUE","03800 GANNAT"
30002612,"PHARMACIE DU PROGRES",87,"AV","SAINT JAMES","03800 GANNAT"
30002646,"PHARMACIE DU CENTRE",59,,"GRANDE RUE & 1 PLACE HENNEQ","03800 GANNAT"
30002661,"PHARMACIE BOUCHER",6,"R","GAMBETTA","03190 HERISSON"
30002679,"CENTRE D'ACCUEIL DE JOUR",,"R","DU HAUT BARRIEUX","03400 YZEURE"
30002695,"SELARL PHARMACIE PEYROUX",4,"PL","DU MONUMENT AUX MORTS","03380 HURIEL"
30002729,"FOYER OCCUPATIONNEL DE RUZIERE",,,,"03160 BOURBON L ARCHAMBAULT"
30002745,"PHARMACIE ASTRUC",2,"R","DU PONT","03220 JALIGNY SUR BESBRE"
30002778,"CAARUD ""LA PASSERELLE""",16,"AV","JULES FERRY","03100 MONTLUCON"
30002794,"PHARMACIE DECLOITRE-AMIARD",1,"R","WINSTON CHURCHILL","03120 LAPALISSE"
30002810,"PHARMACIE DELPUECH",29,"R","DU PRESIDENT ROOSEVELT","03120 LAPALISSE"
30002869,"CAMSP",11,"R","JEAN JAURES","03200 VICHY"
30002893,"PHARMACIE RENAUD",37,"BD","GAMBETTA","03320 LURCY LEVIS"
30002927,"PHARMACIE MICHOT",1,"R","DE LA POSTE","03230 LUSIGNY"
30002943,"PHARMACIE DE LA BRANDE",,,,"03600 MALICORNE"
30002976,"PHARMACIE BARADA-MORTUREUX",,,"GRANDE RUE","03420 MARCILLAT EN COMBRAILLE"
30002992,"PHARMACIE MEYNIAL",,"R","FRANCISQUE DRIFFORT","03250 LE MAYET DE MONTAGNE"
30003008,"SHID ""LA PASSERELLE""",3,"BD","DE L'HOTEL DE VILLE","03120 LAPALISSE"
30003024,"PHARMACIE GOIN",18,"R","DE FERRIERES","03250 LE MAYET DE MONTAGNE"
30003040,"PHARMACIE DE MEAULNE",19,"RTE","DE PARIS","03360 MEAULNE VITRAY"
30003065,"PHARMACIE BARTASSOT",54,,"GRANDE RUE","03510 MOLINET"
30003081,"PHARMACIE DU MONTET",22,"RTE","NATIONALE","03240 LE MONTET"
30003115,"PHARMACIE DE FONTBOUILLANT",,"CCAL","FONTBOUILLANT","03100 MONTLUCON"
30003131,"SELARL PHARMACIE BOURCY",65,"AV","ALBERT THOMAS","03100 MONTLUCON"
30003149,"SERVICE LITS HALTE SOINS SANTE (LHSS)",11,"PL","JEAN EPINAT","03200 VICHY"
30003164,"SELARL PHARMACIE DES CITES",147,"AV","ALBERT THOMAS","03100 MONTLUCON"
30003180,"PHARMACIE DES ILES",,"R","PIERRE SEMARD","03100 MONTLUCON"
30003214,"PHARMACIE FERRY",14,"R","BARATHON","03100 MONTLUCON"
30003230,"PHARMACIE DU FAUBOURG SAINT-PIERRE",14,"BD","CARNOT","03100 MONTLUCON"
30003248,"SESSAD LES BOSQUETS",2,"RTE","DES BOSQUETS","03410 PREMILHAT"
30003263,"PHARMACIE REYNAUD",24,"BD","DE COURTAIS","03100 MONTLUCON"
30003289,"FAM ""L'EGLANTINE""",25,"RTE","DU STADE","03410 PREMILHAT"
30003297,"PHARMACIE DE PARIS",27,"BD","DE COURTAIS","03100 MONTLUCON"
30003347,"SELARL PHARMACIE DE COURTAIS",82,"BD","DE COURTAIS","03100 MONTLUCON"
30003396,"PHARMACIE DE SAINT-VICTOR",1,"R","ANATOLE FRANCE","03410 ST VICTOR"
30003412,"SELARL PHARMACIE POGET",136,"AV","DES GUINEBERTS","03100 MONTLUCON"
30003446,"PHARMACIE DE BIEN ASSIS",,,,"03100 MONTLUCON"
30003479,"SAVS DE VICHY",6,"R","RICHARD","03200 VICHY"
30003495,"PHARMACIE DE LA CROIX BLANCHE MC",93,"AV","DU 8 MAI 1945","03100 MONTLUCON"
30003511,"PHARMACIE DE SAINT JEAN",163,"AV","KENNEDY","03100 MONTLUCON"
30003545,"PHARMACIE DES FOURS A CHAUX",10,"AV","JULES GUESDE","03100 MONTLUCON"
30003560,"PHARMACIE SAINT-JACQUES",,"QU","LEDRU ROLLIN","03100 MONTLUCON"
30003610,"PHARMACIE DE RIMARD",105,"R","DE RIMARD","03100 MONTLUCON"
30003628,"ESAT DE DIOU",,,,"03290 DIOU"
30003644,"PHARMACIE LAUGIER",229,"AV","DU PRESIDENT AURIOL","03100 MONTLUCON"
30003669,"UNITE DE DIALYSE DE MONTLUCON",95,"AV","DES DROITS DE L'HOMME","03100 MONTLUCON"
30003677,"PHARMACIE GUITTARD",38,"AV","DE LA REPUBLIQUE","03100 MONTLUCON"
30003693,"PHARMACIE BOUCHARDY-SEYRAL",46,"R","DE LA REPUBLIQUE","03100 MONTLUCON"
30003719,"UNITE DE DIALYSE DE MOULINS",10,"AV","DU GENERAL DE GAULLE","03006 MOULINS CEDEX"
30003727,"PHARMACIE ALZIAL",90,"AV","DE LA REPUBLIQUE","03100 MONTLUCON"
30003743,"PHARMACIE ROUSSEAU-PENNEROUX",150,"AV","DE LA REPUBLIQUE","03100 MONTLUCON"
30003768,"UNITE DE DIALYSE DE VICHY",54,"BD","DENIERE","03209 VICHY CEDEX"
30003792,"PHARMACIE DE LA PLACE FERRANDON",7,"PL","ROBERT FERRANDON","03390 MONTMARAULT"
30003818,"SAVS DE MONTLUCON",4,"AV","ARISTIDE BRIAND","03100 MONTLUCON"
30003842,"SELARL PHARMACIE DES CHAMPINS",109,"RTE","DE LYON","03000 MOULINS"
30003859,"SAVS DE CHANTELLE",19,"R","DE L'HORLOGE","03140 CHANTELLE"
30003891,"PHARMACIE DU PROGRES-PHILIPPE SALLES",61,"PL","D ALLIER","03000 MOULINS"
30003909,"SAVS DE MOULINS",5,"AV","THEODORE DE BANVILLE","03000 MOULINS"
30003990,"PHARMACIE DU JEU DE PAUME",50,"R","DE BOURGOGNE","03000 MOULINS"
30004014,"PHARMACIE FLEURY",16,"RTE","DE MONTILLY","03000 MOULINS"
30004030,"SELARL PHARMACIE DES ARCADES",2,"R","DIDEROT","03000 MOULINS"
30004063,"GRANDE PHARMACIE",25,"PL","DE LA LIBERTE","03000 MOULINS"
30004089,"RESIDENCE SOCIALE FJT ""O2""",5,"R","DU 4 SEPTEMBRE","03150 VARENNES SUR ALLIER"
30004097,"PHARMACIE DE BERCY",13,"CRS","VINCENT D'INDY","03000 MOULINS"
30004113,"PHARMACIE MAILLOT",1,"R","JEAN BARON","03000 MOULINS"
30004147,"PHARMACIE DE LA MADELEINE",20,"AV","DE LA LIBERATION","03000 MOULINS"
30004162,"PHARMACIE MOULINS SUD",169,"RTE","DE LYON","03000 MOULINS"
30004238,"EHPAD LA CHARITE",,"ALL","GEORGES SAUVESTRE","03100 LAVAULT STE ANNE"
30004261,"SELARL PHARMACIE THEODORE DE BANVILLE",24,"AV","THEODORE DE BANVILLE","03000 MOULINS"
30004279,"FAM BEAU REGARD",,"IMP","TERAANGA","03130 LE DONJON"
30004311,"PHARMACIE DEVERS - ROUZILLE",32,"R","BOISROT DESSERVIERS","03310 NERIS LES BAINS"
30004345,"PHARMACIE BAUDIN",,,"RTE DE MOULINS","03340 NEUILLY LE REAL"
30004360,"PHARMACIE LE BRAY-THEVENET",,"R","DE LA GARE","03210 NOYANT D ALLIER"
30004394,"PHARMACIE PREMILHAT",1,"R","DES PERCHES","03410 PREMILHAT"
30004428,"EHPAD LE JARDIN DES SOURCES",5,"ALL","DANIELLE MITTERRAND","03630 DESERTINES"
30004444,"PHARMACIE LELOUP",,"PL","DE L'EGLISE","03370 ST DESIRE"
30004469,"SAMSAH DE VICHY",21,"R","DU VERNET","03200 VICHY"
30004477,"PHARMACIE GRAND",5,"R","DE LA COURONNE","03150 ST GERAND LE PUY"
30004493,"PHARMACIE BARREYRE",2,"R","PIERRE SEMARD","03260 ST GERMAIN DES FOSSES"
30004519,"SCE D'ACTION EDUC. EN MILIEU FAMILIAL",19,"AV","MARX DORMOY","03100 MONTLUCON"
30004527,"PHARMACIE NOUVELLE",24,"R","PIERRE SEMARD","03260 ST GERMAIN DES FOSSES"
30004543,"PHARMACIE DUSSOL",,"R","DU CONVENTIONNEL BEAUCHAMP","03220 ST LEON"
30004592,"PHARMACIE  DES COURS",49,"BD","LEDRU ROLLIN","03500 ST POURCAIN SUR SIOULE"
30004642,"PHARMACIE AMBLARD",53,"RTE","DE MONTMARAULT - RD 46","03500 ST POURCAIN SUR SIOULE"
30004659,"SESSAD LA NEOTTIE",34,"R","DE PROVENCE","03300 CUSSET"
30004691,"PHARMACIE BOILE-BOYADJIAN",6,"R","DE VICHY","03110 ST REMY EN ROLLAT"
30004741,"PHARMACIE DE SAINT-YORRE",1,"R","DE LA REPUBLIQUE","03270 ST YORRE"
30004758,"SAPMF MECS LE TREFLE",,"R","MARCELLE AUCLAIR","03100 MONTLUCON"
30004774,"PHARMACIE LEPEE",,"CRS","GENEVIEVE HUILIER","03210 SOUVIGNY"
30004840,"PHARMACIE CHANTELOUBE",26,"RTE","NATIONALE","03240 TRONGET"
30004865,"PHARMACIE CHEVALIER-BLONDIN",18,"R","PAUL CONSTANS","03190 VALLON EN SULLY"
30004899,"LIEU DE VIE ""LA FERME AUX ANIMAUX""",,,,"03240 TREBAN"
30004915,"PHARMACIE ROCHE",,"PL","DE L'EGLISE","03150 VARENNES SUR ALLIER"
30004931,"PHARMACIE BEAUVY",23,"R","DE L HOTEL DE VILLE","03150 VARENNES SUR ALLIER"
30004964,"PHARMACIE GMYR",27,"R","DES LANDES","03110 VENDAT"
30004980,"PHARMACIE RAVAUD",1,"R","MONNET","03320 LE VEURDRE"
30005011,"PHARMACIE DES AILES",48,"ALL","DES AILES","03200 VICHY"
30005045,"PHARMACIE D'ALSACE",10,"R","D ALSACE","03200 VICHY"
30005094,"SELAS PHARMACIE CALMELS",15,"AV","ARISTIDE BRIAND","03200 VICHY"
30005110,"SELARL PHARMACIE DE LA MAIRIE",56,"AV","DES CELESTINS","03200 VICHY"
30005128,"SERVICE PRESTATAIRE MAINTIEN DOMICILE",20,"AV","MEUNIER","03000 MOULINS"
30005177,"PHARMACIE LAFAYETTE CENTRALE",28,"R","GEORGES CLEMENCEAU","03200 VICHY"
30005193,"PHARMACIE THERMALE ET ANGLAISE",29,"R","GEORGES CLEMENCEAU","03200 VICHY"
30005219,"SERVICE D'AIDE A LA PERSONNE",,"ALL","DES AILES","03200 VICHY"
30005243,"PHARMACIE LAUVERGNAT-FOURNIER",32,"AV","DE GRAMONT","03200 VICHY"
30005276,"PHARMACIE DE LA POSTE",21,"R","DE L HOTEL DES POSTES","03200 VICHY"
30005292,"PHARMACIE DES HALLES",59,"R","JEAN JAURES","03200 VICHY"
30005318,"SERVICE D'AIDE A LA PERSONNE",,"R","ARISTIDE BRIAND","03400 YZEURE"
30005342,"PHARMACIE BARDOT-MASSON",129,"R","JEAN JAURES","03200 VICHY"
30005359,"FOYER DEPARTEMENTAL DE L'ENFANCE",11,"R","MAURICE CHALUS","03700 BELLERIVE SUR ALLIER"
30005375,"PHARMACIE DEPREZ",1,"R","MARECHAL FOCH","03200 VICHY"
30005391,"PHARMACIE DESMOLLES",76,"R","DU MARECHAL LYAUTEY","03200 VICHY"
30005425,"PHARMACIE BOURRACHOT",10,"R","DE PARIS","03200 VICHY"
30005474,"PHARMACIE MICHALET",4,"PL","VICTOR LEGER","03200 VICHY"
30005490,"PHARMACIE  DEMONNET - COLOMBIER",14,"AV","DU PRESIDENT WILSON","03200 VICHY"
30005508,"MARPA LA MAISON DU BEAU CHENE",18,"R","DE LA MINE","03210 NOYANT D ALLIER"
30005524,"PHARMACIE MARANDON",18,"R","DU PRESIDENT WILSON","03200 VICHY"
30005540,"PHARMACIE BARSE",26,"R","DU PRESIDENT WILSON","03200 VICHY"
30005565,"PHARMACIE  CREMIEUX",6,"PL","MARCEL GUILLAUMIN","03200 LE VERNET"
30005581,"PHARMACIE  PLAIDY",8,"R","DE THIERS","03200 VICHY"
30005615,"PHARMACIE DU BOULET DE LA BOISSIERE",27,"AV","FELIX MIOCHE","03430 VILLEFRANCHE D ALLIER"
30005631,"PHARMACIE TARDIF-MARECHAL",1,"PL","DU MARCHE","03460 VILLENEUVE SUR ALLIER"
30005649,"EHPAD DE COURTAIS",95,"R","DES DROITS DE L'HOMME","03100 MONTLUCON"
30005664,"PHARMACIE MIGNON",,"PL","JEAN JAURES","03160 YGRANDE"
30005680,"PHARMACIE BOUCHANT",1,"RTE","DE BOURGOGNE","03400 YZEURE"
30005714,"PHARMACIE MARTINS",8,"RTE","DE DECIZE","03400 YZEURE"
30005730,"PHARMACIE CHARVET",65,"RTE","DE MONTBEUGNY","03400 YZEURE"
30005748,"FAM LE BOIS DU ROI",6,"CHE","DE CONTON","03700 BELLERIVE SUR ALLIER"
